229255000	2025-09-08 15:42:13+02	0101000020E6100000DB6B41EF8D1D35405D8B16A06DDB4B40	0	193.8	326	5	118385	2026-03-03 15:04:46.016252+01
277291000	2025-09-10 23:39:46+02	0101000020E61000008FC4CBD3B912354093A9825149DD4B40	8.9	102.7	104	0	119336	2026-03-03 15:05:44.770536+01
219028116	2025-09-10 23:42:20+02	0101000020E6100000ABD1AB014AD334402EC55565DFDD4B40	21.7	259.8	260	0	119366	2026-03-03 15:05:46.540022+01
277199360	2025-09-09 11:31:17+02	0101000020E6100000959F54FB74203540AAB706B64ADA4B40	0	0	173	\N	119376	2026-03-03 15:05:47.1328+01
620998000	2025-09-09 11:32:01+02	0101000020E61000005E488787301A35401C430070ECDB4B40	0	307.5	347	11	119383	2026-03-03 15:05:47.50364+01
277201970	2025-09-09 11:32:50+02	0101000020E6100000E1EB6B5D6A2035408352B4722FDA4B40	0	\N	\N	\N	119388	2026-03-03 15:05:47.870913+01
277347000	2025-09-09 11:34:39+02	0101000020E610000084BD8921391D3540EE5F596952DA4B40	1.3	278.6	\N	0	119400	2026-03-03 15:05:48.623147+01
215919000	2025-09-08 20:36:33+02	0101000020E61000004818062CB9C23440FE9B1727BEFA4B40	0	\N	110	1	115698	2026-03-03 15:01:55.826345+01
277377000	2025-09-10 17:44:06+02	0101000020E61000002EC72B103D213540C6BE64E3C1D84B40	4.5	198.3	\N	\N	118564	2026-03-03 15:04:57.235627+01
277385000	2025-09-09 23:01:06+02	0101000020E610000000000000006066C00000000000405640	102.3	\N	\N	5	119468	2026-03-03 15:05:52.604856+01
218795000	2025-09-09 15:16:26+02	0101000020E6100000D57ABFD18E273540209738F240D44B40	0	281	281	5	119702	2026-03-03 15:06:06.943162+01
305414000	2025-09-11 03:46:40+02	0101000020E6100000923F1878EE1D3540F73AA92F4BDB4B40	0	191.7	326	5	119715	2026-03-03 15:06:07.743268+01
544111120	2025-09-11 03:47:53+02	0101000020E61000003CDD79E239273540FB230C0396D44B40	0	203.5	\N	0	119723	2026-03-03 15:06:08.227186+01
257765000	2025-09-08 15:57:08+02	0101000020E61000009F5912A0A6223540B8EA3A5453D84B40	0	88.8	96	5	118941	2026-03-03 15:05:21.209169+01
2731260	2025-09-08 21:02:24+02	0101000020E61000004165FCFB8C433440554D10751F7A4B40	\N	\N	\N	\N	115910	2026-03-03 15:02:08.986034+01
255805594	2025-09-08 16:00:35+02	0101000020E61000008672A25D850835404087F9F202DE4B40	13.4	288.4	289	0	118963	2026-03-03 15:05:22.548269+01
255915667	2025-09-08 21:03:25+02	0101000020E6100000B77C24253D283540BEF6CC9200D34B40	0	\N	143	5	115917	2026-03-03 15:02:09.501307+01
277201420	2025-09-11 03:49:01+02	0101000020E6100000C0EAC891CE24354014D1AFAD9FD44B40	0	\N	\N	\N	119729	2026-03-03 15:06:08.599406+01
277199580	2025-09-10 18:48:24+02	0101000020E61000002864E76D6C223540309DD66D50D34B40	7.2	353.5	\N	\N	119141	2026-03-03 15:05:33.157448+01
311001073	2025-09-09 15:39:00+02	0101000020E6100000C6C4E6E3DA2835408C4AEA0434D34B40	0	\N	\N	5	119253	2026-03-03 15:05:39.813676+01
277585000	2025-09-11 02:09:45+02	0101000020E6100000221CB3EC49203540BABC395CABD94B40	0	106.5	82	5	119492	2026-03-03 15:05:54.103472+01
261034850	2025-09-09 13:22:47+02	0101000020E6100000F4C13236740B3540CB9C2E8B89DF4B40	6.5	327.7	\N	\N	112373	2026-03-03 14:58:18.692491+01
277493000	2025-09-09 17:47:25+02	0101000020E61000006D54A703592735400ADCBA9BA7D44B40	0	168.4	154	0	119734	2026-03-03 15:06:08.870543+01
277273000	2025-09-09 17:47:25+02	0101000020E6100000DE3994A12A263540946934B918D54B40	0	293.6	\N	5	119735	2026-03-03 15:06:08.922272+01
277464000	2025-09-09 17:47:39+02	0101000020E61000005778978BF8263540A2D11DC4CED44B40	0	156.7	341	3	119736	2026-03-03 15:06:08.971442+01
275041217	2025-09-08 07:08:28+02	0101000020E6100000EA78CC40651C3540575BB1BFECDA4B40	7.8	324.2	\N	\N	52161	2026-03-03 13:55:51.627173+01
277297000	2025-09-09 17:47:49+02	0101000020E6100000B3D2A414742335406ABC749318D84B40	0	\N	\N	0	119737	2026-03-03 15:06:09.025317+01
275490000	2025-09-09 17:48:31+02	0101000020E6100000F870C971A724354000E2AE5E45D44B40	2.5	166	160	9	119740	2026-03-03 15:06:09.300774+01
255809000	2025-09-09 17:48:49+02	0101000020E61000007E6FD39FFD243540AA0F24EF1CD44B40	0	129.5	159	5	119741	2026-03-03 15:06:09.353519+01
